run_id,facility_id,n_residents,n_staff,total_FTE,index_case_type,t_first_detection,OB_declared,t_OB_on,t_OB_off,I_cum_OB_on,Det_cum_OB_on,F_max,Iso_max,I_tot_staff,Det_tot_staff,I_tot_res,Det_tot_res,FTE_def_max,sim_duration
656,10000003,88,121,73.79999999999998,worker,11.100000000000001,true,23.1,65.10000000000001,26,5,0,0,72,38,82,58,0.0,65.10000000000001
657,10000003,88,121,73.79999999999998,worker,3.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,9.1
658,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,16.1
659,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,22.1,32.1,13,5,0,0,6,3,10,6,0.0,32.1
660,10000003,88,121,73.79999999999998,worker,10.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,17.1
661,10000003,88,121,73.79999999999998,worker,14.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
662,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
663,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
664,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
665,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
666,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
667,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,14.100000000000001
668,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
669,10000003,88,121,73.79999999999998,worker,9.1,true,10.100000000000001,62.1,26,3,0,0,92,55,83,58,0.0,62.1
670,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
671,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
672,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
673,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
674,10000003,88,121,73.79999999999998,worker,8.1,true,16.1,49.1,29,5,0,0,99,56,86,52,0.0,49.1
675,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,13.100000000000001,NaN,74,8,0,0,104,69,88,55,0.0,49.1
676,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
677,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
678,10000003,88,121,73.79999999999998,resident,3.1,true,8.1,53.1,13,3,0,0,84,55,78,56,0.0,53.1
679,10000003,88,121,73.79999999999998,worker,11.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
680,10000003,88,121,73.79999999999998,resident,6.1000000000000005,true,7.1000000000000005,58.1,15,3,0,0,96,54,83,59,0.0,58.1
681,10000003,88,121,73.79999999999998,worker,2.1,true,22.1,57.1,97,17,0,0,91,48,81,52,0.0,57.1
682,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
683,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
684,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,10.100000000000001,65.10000000000001,21,4,0,0,79,54,81,56,0.0,65.10000000000001
685,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
686,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
687,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
688,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,11.100000000000001
689,10000003,88,121,73.79999999999998,worker,9.1,true,12.100000000000001,70.10000000000001,35,8,0,0,105,61,85,63,0.0,70.10000000000001
690,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
691,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,9.1,49.1,45,8,0,0,95,57,84,56,0.0,49.1
692,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,15.100000000000001,67.10000000000001,34,5,0,0,81,42,80,41,0.0,67.10000000000001
693,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
694,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,15.100000000000001
695,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,10.100000000000001,47.1,30,4,0,0,89,54,82,57,0.0,47.1
696,10000003,88,121,73.79999999999998,resident,2.1,true,19.1,71.10000000000001,23,5,0,0,91,53,85,52,0.0,71.10000000000001
697,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
698,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
699,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,5,3,3,2,0.0,30.1
700,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
701,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
702,10000003,88,121,73.79999999999998,resident,12.100000000000001,true,17.1,69.10000000000001,19,5,0,0,82,50,80,58,0.0,69.10000000000001
703,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
704,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
705,10000003,88,121,73.79999999999998,resident,13.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
706,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
707,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
708,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
709,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,19.1
710,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,16.1
711,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
712,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
713,10000003,88,121,73.79999999999998,worker,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
714,10000003,88,121,73.79999999999998,worker,9.1,true,12.100000000000001,70.10000000000001,22,5,0,0,72,42,83,56,0.0,70.10000000000001
715,10000003,88,121,73.79999999999998,worker,15.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,19.1
716,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,2,0,0,0,0.0,23.1
717,10000003,88,121,73.79999999999998,worker,14.100000000000001,true,26.1,74.10000000000001,14,5,0,0,102,57,83,49,0.0,74.10000000000001
718,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,10.100000000000001
719,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
720,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
721,10000003,88,121,73.79999999999998,worker,9.1,false,NaN,NaN,-1,-1,0,0,2,1,0,0,0.0,13.100000000000001
722,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
723,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,8.1
724,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,0,0,2,2,0.0,32.1
725,10000003,88,121,73.79999999999998,resident,12.100000000000001,true,14.100000000000001,68.10000000000001,22,4,0,0,103,57,82,61,0.0,68.10000000000001
726,10000003,88,121,73.79999999999998,resident,8.1,true,18.1,63.1,18,6,0,0,95,67,86,62,0.0,63.1
727,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,2,2,2,0.0,33.1
728,10000003,88,121,73.79999999999998,worker,11.100000000000001,true,24.1,91.10000000000001,25,9,0,0,79,39,69,50,0.0,91.10000000000001
729,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
730,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
731,10000003,88,121,73.79999999999998,worker,14.100000000000001,true,29.1,76.10000000000001,27,8,0,0,61,32,59,34,0.0,76.10000000000001
732,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
733,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
734,10000003,88,121,73.79999999999998,worker,9.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
735,10000003,88,121,73.79999999999998,worker,14.100000000000001,true,20.1,72.10000000000001,18,4,0,0,95,52,84,54,0.0,72.10000000000001
736,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
737,10000003,88,121,73.79999999999998,worker,11.100000000000001,true,22.1,67.10000000000001,27,10,0,0,111,69,85,59,0.0,67.10000000000001
738,10000003,88,121,73.79999999999998,worker,8.1,true,20.1,63.1,39,6,0,0,80,55,78,53,0.0,63.1
739,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
740,10000003,88,121,73.79999999999998,worker,11.100000000000001,true,24.1,65.10000000000001,49,6,0,0,86,39,85,50,0.0,65.10000000000001
741,10000003,88,121,73.79999999999998,worker,2.1,true,8.1,60.1,48,6,0,0,89,58,82,49,0.0,60.1
742,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
743,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,21.1
744,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,11.100000000000001
745,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,19.1
746,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,15.100000000000001,54.1,22,4,0,0,77,42,71,51,0.0,54.1
747,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
748,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
749,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,16.1
750,10000003,88,121,73.79999999999998,resident,8.1,true,12.100000000000001,67.10000000000001,17,4,0,0,88,44,82,57,0.0,67.10000000000001
751,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,18.1
752,10000003,88,121,73.79999999999998,worker,17.1,true,29.1,46.1,15,8,0,0,11,4,8,8,0.0,46.1
753,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
754,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,15.100000000000001
755,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,9.1
756,10000003,88,121,73.79999999999998,resident,9.1,true,13.100000000000001,48.1,45,5,0,0,92,51,82,57,0.0,48.1
757,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,13.100000000000001,54.1,34,6,0,0,89,53,84,52,0.0,54.1
758,10000003,88,121,73.79999999999998,worker,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
759,10000003,88,121,73.79999999999998,resident,11.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
760,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,9.1
761,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,16.1
762,10000003,88,121,73.79999999999998,worker,11.100000000000001,false,NaN,NaN,-1,-1,0,0,2,1,0,0,0.0,16.1
763,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,11.100000000000001
764,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
765,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
766,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,11.100000000000001
767,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,19.1,63.1,50,12,0,0,83,52,79,59,0.0,63.1
768,10000003,88,121,73.79999999999998,worker,3.1,true,8.1,54.1,32,6,0,0,110,65,79,55,0.0,54.1
769,10000003,88,121,73.79999999999998,resident,8.1,true,14.100000000000001,38.1,44,5,0,0,91,56,84,64,0.0,38.1
770,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
771,10000003,88,121,73.79999999999998,resident,8.1,true,34.1,93.10000000000001,27,11,0,0,83,50,82,53,0.0,93.10000000000001
772,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,10.100000000000001
773,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
774,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
775,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,14.100000000000001
776,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
777,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,19.1,62.1,28,10,0,0,84,46,75,48,0.0,62.1
778,10000003,88,121,73.79999999999998,worker,3.1,false,NaN,NaN,-1,-1,0,0,1,1,1,0,0.0,16.1
779,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,9.1
780,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
781,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
782,10000003,88,121,73.79999999999998,resident,5.1000000000000005,true,9.1,48.1,19,3,0,0,93,49,79,50,0.0,48.1
783,10000003,88,121,73.79999999999998,worker,8.1,true,14.100000000000001,56.1,24,7,0,0,24,10,21,15,0.0,56.1
784,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
785,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
786,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
787,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,11.100000000000001
788,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,13.100000000000001
789,10000003,88,121,73.79999999999998,worker,13.100000000000001,false,NaN,NaN,-1,-1,0,0,2,2,0,0,0.0,19.1
790,10000003,88,121,73.79999999999998,resident,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,16.1
791,10000003,88,121,73.79999999999998,worker,9.1,true,12.100000000000001,22.1,16,5,0,0,18,7,9,4,0.0,22.1
792,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
793,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,10.100000000000001,48.1,37,4,0,0,103,56,83,57,0.0,48.1
794,10000003,88,121,73.79999999999998,resident,12.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,19.1
795,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
796,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,11.100000000000001
797,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,2,0,0,0,0.0,15.100000000000001
798,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,2,1,0.0,21.1
799,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
800,10000003,88,121,73.79999999999998,resident,20.1,true,21.1,NaN,9,4,0,0,1,0,8,6,0.0,32.1
801,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
802,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
803,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,16.1
804,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
805,10000003,88,121,73.79999999999998,worker,14.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
806,10000003,88,121,73.79999999999998,worker,14.100000000000001,true,18.1,65.10000000000001,48,7,0,0,111,65,87,64,0.0,65.10000000000001
807,10000003,88,121,73.79999999999998,resident,12.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,17.1
808,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,15.100000000000001
809,10000003,88,121,73.79999999999998,resident,9.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
810,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,14.100000000000001
811,10000003,88,121,73.79999999999998,worker,9.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
812,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,14.100000000000001
813,10000003,88,121,73.79999999999998,worker,9.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,12.100000000000001
814,10000003,88,121,73.79999999999998,resident,13.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,22.1
815,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,10.100000000000001
816,10000003,88,121,73.79999999999998,resident,8.1,true,10.100000000000001,63.1,34,3,0,0,73,47,80,57,0.0,63.1
817,10000003,88,121,73.79999999999998,resident,12.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,14.100000000000001
818,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
819,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,2,2,0.0,25.1
820,10000003,88,121,73.79999999999998,worker,7.1000000000000005,true,29.1,72.10000000000001,45,12,0,0,68,38,76,51,0.0,72.10000000000001
821,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
822,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
823,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,2,0,0,0,0.0,20.1
824,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,5,1,2,2,0.0,35.1
825,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,3,1,1,0,0.0,28.1
826,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
827,10000003,88,121,73.79999999999998,worker,5.1000000000000005,true,12.100000000000001,42.1,66,7,0,0,103,60,75,44,0.0,42.1
828,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
829,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,11.100000000000001
830,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,11.100000000000001
831,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,9.1
832,10000003,88,121,73.79999999999998,resident,3.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
833,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,14.100000000000001
834,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
835,10000003,88,121,73.79999999999998,resident,10.100000000000001,true,15.100000000000001,67.10000000000001,26,6,0,0,88,53,84,54,0.0,67.10000000000001
836,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,10.100000000000001
837,10000003,88,121,73.79999999999998,worker,8.1,true,28.1,88.10000000000001,33,13,0,0,89,42,86,51,0.0,88.10000000000001
838,10000003,88,121,73.79999999999998,worker,11.100000000000001,true,27.1,62.1,16,7,0,0,87,47,83,51,0.0,62.1
839,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,19.1
840,10000003,88,121,73.79999999999998,worker,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,2,2,0,0,0.0,18.1
841,10000003,88,121,73.79999999999998,resident,4.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
842,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,7.1000000000000005,48.1,29,3,0,0,100,62,82,60,0.0,48.1
843,10000003,88,121,73.79999999999998,resident,5.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,11.100000000000001
844,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,8.1
845,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,19.1,39.1,13,5,0,0,2,1,14,11,0.0,39.1
846,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,15.100000000000001
847,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,9.1
848,10000003,88,121,73.79999999999998,worker,12.100000000000001,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,13.100000000000001
849,10000003,88,121,73.79999999999998,resident,9.1,true,10.100000000000001,18.1,8,4,0,0,14,2,9,3,0.0,18.1
850,10000003,88,121,73.79999999999998,resident,7.1000000000000005,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
851,10000003,88,121,73.79999999999998,resident,8.1,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,12.100000000000001
852,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,11.100000000000001
853,10000003,88,121,73.79999999999998,resident,9.1,true,14.100000000000001,63.1,37,5,0,0,105,60,87,52,0.0,63.1
854,10000003,88,121,73.79999999999998,worker,8.1,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,16.1
855,10000003,88,121,73.79999999999998,worker,6.1000000000000005,false,NaN,NaN,-1,-1,0,0,1,1,0,0,0.0,15.100000000000001
856,10000003,88,121,73.79999999999998,worker,6.1000000000000005,true,61.1,NaN,42,18,0,0,89,48,84,61,0.0,120.0
857,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,13.100000000000001
858,10000003,88,121,73.79999999999998,resident,7.1000000000000005,true,17.1,25.1,9,6,0,0,4,3,5,4,0.0,25.1
859,10000003,88,121,73.79999999999998,worker,NaN,false,NaN,NaN,-1,-1,0,0,1,0,0,0,0.0,12.100000000000001
860,10000003,88,121,73.79999999999998,worker,9.1,true,31.1,77.10000000000001,63,10,0,0,99,45,77,53,0.0,77.10000000000001
861,10000003,88,121,73.79999999999998,resident,4.1000000000000005,true,13.100000000000001,57.1,52,6,0,0,102,57,86,61,0.0,57.1
862,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,3,0,0.0,30.1
863,10000003,88,121,73.79999999999998,resident,10.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,1,1,0.0,15.100000000000001
864,10000003,88,121,73.79999999999998,resident,NaN,false,NaN,NaN,-1,-1,0,0,0,0,1,0,0.0,12.100000000000001
865,10000003,88,121,73.79999999999998,resident,12.100000000000001,false,NaN,NaN,-1,-1,0,0,0,0,2,1,0.0,21.1
